binner	rank	precision	recall	predicted_size	real_size
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
stoic_albattani_0	species	0.00	nan	150	0
modest_babbage_6	superkingdom	1.00	0.44	11170715	25402449
modest_babbage_6	phylum	1.00	0.48	7247244	15016727
modest_babbage_6	phylum	1.00	0.19	2015105	10385722
modest_babbage_6	phylum	0.00	nan	42558	0
modest_babbage_6	class	1.00	0.67	4859839	7232122
modest_babbage_6	class	1.00	0.31	2387405	7784605
modest_babbage_6	class	1.00	0.08	618601	7729259
modest_babbage_6	class	1.00	0.22	576149	2656463
modest_babbage_6	class	0.00	nan	42558	0
modest_babbage_6	order	1.00	0.67	4859839	7232122
modest_babbage_6	order	1.00	0.30	957959	3169668
modest_babbage_6	order	1.00	0.18	826433	4614937
modest_babbage_6	order	1.00	0.08	615600	7729259
modest_babbage_6	order	1.00	0.22	576149	2656463
modest_babbage_6	order	0.00	nan	42558	0
modest_babbage_6	family	1.00	0.67	4859839	7232122
modest_babbage_6	family	1.00	0.27	844663	3169668
modest_babbage_6	family	1.00	0.18	826433	4614937
modest_babbage_6	family	1.00	0.22	576149	2656463
modest_babbage_6	family	1.00	0.07	184121	2630685
modest_babbage_6	family	0.06	0.00	65396	5098574
modest_babbage_6	family	0.00	nan	20782	0
modest_babbage_6	genus	0.00	nan	354506	0
modest_babbage_6	genus	0.00	nan	349579	0
modest_babbage_6	genus	0.00	nan	231851	0
modest_babbage_6	genus	0.00	nan	172515	0
modest_babbage_6	genus	1.00	0.06	152079	2630685
modest_babbage_6	genus	0.00	nan	146838	0
modest_babbage_6	genus	0.00	nan	61648	0
modest_babbage_6	genus	1.00	0.01	32555	2656463
modest_babbage_6	genus	0.00	nan	16750	0
modest_babbage_6	genus	0.00	nan	5955	0
modest_babbage_6	genus	1.00	0.00	5632	3169668
modest_babbage_6	genus	1.00	0.00	3748	5098574
modest_babbage_6	genus	0.00	nan	2878	0
modest_babbage_6	species	0.00	nan	354506	0
modest_babbage_6	species	0.00	nan	349579	0
modest_babbage_6	species	0.00	nan	231851	0
modest_babbage_6	species	0.00	nan	146838	0
modest_babbage_6	species	0.00	nan	107533	0
modest_babbage_6	species	1.00	0.01	32555	2656463
modest_babbage_6	species	1.00	0.00	5632	3169668
modest_babbage_6	species	1.00	0.00	3748	5098574
modest_babbage_6	species	0.00	nan	2878	0
modest_babbage_6	species	1.00	0.00	1076	2630685
evil_yalow_2	superkingdom	1.00	0.41	10322698	25402449
evil_yalow_2	superkingdom	0.00	nan	293	0
evil_yalow_2	phylum	1.00	0.41	6095252	15016727
evil_yalow_2	phylum	1.00	0.32	3289099	10385722
evil_yalow_2	class	1.00	0.34	2622840	7784605
evil_yalow_2	class	1.00	0.35	2564575	7232122
evil_yalow_2	class	1.00	0.22	1721613	7729259
evil_yalow_2	class	1.00	0.41	1099528	2656463
evil_yalow_2	class	0.00	nan	35643	0
evil_yalow_2	class	0.00	nan	12312	0
evil_yalow_2	order	1.00	0.31	2232609	7232122
evil_yalow_2	order	1.00	0.22	1710290	7729259
evil_yalow_2	order	1.00	0.25	1136815	4614937
evil_yalow_2	order	1.00	0.41	1099528	2656463
evil_yalow_2	order	1.00	0.22	704948	3169668
evil_yalow_2	order	0.00	nan	35643	0
evil_yalow_2	order	0.00	nan	9375	0
evil_yalow_2	family	1.00	0.31	2232609	7232122
evil_yalow_2	family	1.00	0.25	1136815	4614937
evil_yalow_2	family	1.00	0.30	786861	2656463
evil_yalow_2	family	1.00	0.20	641386	3169668
evil_yalow_2	family	0.82	0.01	87599	5098574
evil_yalow_2	family	1.00	0.03	79498	2630685
evil_yalow_2	family	0.00	nan	54802	0
evil_yalow_2	family	0.00	nan	35643	0
evil_yalow_2	family	0.00	nan	3772	0
evil_yalow_2	family	0.00	nan	735	0
evil_yalow_2	genus	0.00	nan	1242385	0
evil_yalow_2	genus	0.00	nan	646599	0
evil_yalow_2	genus	0.00	nan	441324	0
evil_yalow_2	genus	0.00	nan	68128	0
evil_yalow_2	genus	0.00	nan	15292	0
evil_yalow_2	genus	0.00	nan	3687	0
evil_yalow_2	genus	0.00	nan	1345	0
evil_yalow_2	species	0.00	nan	1345	0
prickly_fermi_0	superkingdom	1.00	0.78	19721365	25402449
prickly_fermi_0	superkingdom	0.00	nan	12887	0
prickly_fermi_0	phylum	0.99	0.98	14763228	15016727
prickly_fermi_0	phylum	1.00	0.45	4712085	10385722
prickly_fermi_0	phylum	0.00	nan	13290	0
prickly_fermi_0	phylum	0.00	nan	12887	0
prickly_fermi_0	phylum	0.00	nan	9484	0
prickly_fermi_0	phylum	0.00	nan	3403	0
prickly_fermi_0	phylum	0.00	nan	1783	0
prickly_fermi_0	class	1.00	0.99	7155545	7232122
prickly_fermi_0	class	1.00	0.85	6596298	7784605
prickly_fermi_0	class	0.98	0.26	2060219	7729259
prickly_fermi_0	class	0.99	0.76	2050925	2656463
prickly_fermi_0	class	0.00	nan	460774	0
prickly_fermi_0	class	0.00	nan	363735	0
prickly_fermi_0	class	0.00	nan	82768	0
prickly_fermi_0	class	0.00	nan	13290	0
prickly_fermi_0	class	0.00	nan	12887	0
prickly_fermi_0	class	0.00	nan	9484	0
prickly_fermi_0	class	0.00	nan	5585	0
prickly_fermi_0	class	0.00	nan	3403	0
prickly_fermi_0	class	0.00	nan	1783	0
prickly_fermi_0	order	1.00	0.99	7133038	7232122
prickly_fermi_0	order	0.79	0.84	3337098	3169668
prickly_fermi_0	order	1.00	0.55	2526580	4614937
prickly_fermi_0	order	0.98	0.26	2057772	7729259
prickly_fermi_0	order	0.99	0.76	2050925	2656463
prickly_fermi_0	order	0.00	nan	338467	0
prickly_fermi_0	order	0.00	nan	235377	0
prickly_fermi_0	order	0.00	nan	114517	0
prickly_fermi_0	order	0.00	nan	82768	0
prickly_fermi_0	order	0.00	nan	48890	0
prickly_fermi_0	order	0.00	nan	29587	0
prickly_fermi_0	order	0.00	nan	15991	0
prickly_fermi_0	order	0.00	nan	13290	0
prickly_fermi_0	order	0.00	nan	9484	0
prickly_fermi_0	order	0.00	nan	6443	0
prickly_fermi_0	order	0.00	nan	5585	0
prickly_fermi_0	order	0.00	nan	3403	0
prickly_fermi_0	order	0.00	nan	2447	0
prickly_fermi_0	order	0.00	nan	2323	0
prickly_fermi_0	order	0.00	nan	1783	0
prickly_fermi_0	family	1.00	0.99	7133038	7232122
prickly_fermi_0	family	1.00	0.55	2526580	4614937
prickly_fermi_0	family	0.82	0.56	2188299	3169668
prickly_fermi_0	family	0.99	0.76	2046692	2656463
prickly_fermi_0	family	0.11	0.02	815119	5098574
prickly_fermi_0	family	0.99	0.25	651443	2630685
prickly_fermi_0	family	0.00	nan	446158	0
prickly_fermi_0	family	0.00	nan	336736	0
prickly_fermi_0	family	0.00	nan	233503	0
prickly_fermi_0	family	0.00	nan	203551	0
prickly_fermi_0	family	0.00	nan	194939	0
prickly_fermi_0	family	0.00	nan	158503	0
prickly_fermi_0	family	0.00	nan	114517	0
prickly_fermi_0	family	0.00	nan	82768	0
prickly_fermi_0	family	0.00	nan	48890	0
prickly_fermi_0	family	0.00	nan	29587	0
prickly_fermi_0	family	0.00	nan	21361	0
prickly_fermi_0	family	0.00	nan	20408	0
prickly_fermi_0	family	0.00	nan	17697	0
prickly_fermi_0	family	0.00	nan	13290	0
prickly_fermi_0	family	0.00	nan	9827	0
prickly_fermi_0	family	0.00	nan	6444	0
prickly_fermi_0	family	0.00	nan	6443	0
prickly_fermi_0	family	0.00	nan	6323	0
prickly_fermi_0	family	0.00	nan	6164	0
prickly_fermi_0	family	0.00	nan	5585	0
prickly_fermi_0	family	0.00	nan	4233	0
prickly_fermi_0	family	0.00	nan	3403	0
prickly_fermi_0	family	0.00	nan	3161	0
prickly_fermi_0	family	0.00	nan	2447	0
prickly_fermi_0	family	0.00	nan	2323	0
prickly_fermi_0	family	0.00	nan	2205	0
prickly_fermi_0	family	0.00	nan	1874	0
prickly_fermi_0	family	0.00	nan	1783	0
prickly_fermi_0	genus	0.00	nan	2276898	0
prickly_fermi_0	genus	0.00	nan	2230989	0
prickly_fermi_0	genus	0.00	nan	1911660	0
prickly_fermi_0	genus	0.00	nan	1156715	0
prickly_fermi_0	genus	0.00	nan	990863	0
prickly_fermi_0	genus	0.00	nan	777941	0
prickly_fermi_0	genus	0.00	nan	767502	0
prickly_fermi_0	genus	0.00	nan	753084	0
prickly_fermi_0	genus	0.00	nan	336736	0
prickly_fermi_0	genus	0.00	nan	319060	0
prickly_fermi_0	genus	0.00	nan	233503	0
prickly_fermi_0	genus	0.00	nan	227122	0
prickly_fermi_0	genus	0.00	nan	191746	0
prickly_fermi_0	genus	0.00	nan	186504	0
prickly_fermi_0	genus	0.00	nan	155792	0
prickly_fermi_0	genus	0.00	nan	153217	0
prickly_fermi_0	genus	0.00	nan	129114	0
prickly_fermi_0	genus	0.00	nan	93747	0
prickly_fermi_0	genus	0.00	nan	82768	0
prickly_fermi_0	genus	0.00	nan	67449	0
prickly_fermi_0	genus	0.00	nan	66619	0
prickly_fermi_0	genus	0.00	nan	63308	0
prickly_fermi_0	genus	0.00	nan	52040	0
prickly_fermi_0	genus	0.00	nan	51209	0
prickly_fermi_0	genus	0.00	nan	45235	0
prickly_fermi_0	genus	0.50	0.01	41822	4107833
prickly_fermi_0	genus	0.00	nan	40804	0
prickly_fermi_0	genus	0.00	nan	40708	0
prickly_fermi_0	genus	0.00	nan	40531	0
prickly_fermi_0	genus	0.00	nan	39510	0
prickly_fermi_0	genus	0.00	nan	38111	0
prickly_fermi_0	genus	0.00	nan	35643	0
prickly_fermi_0	genus	0.00	nan	29587	0
prickly_fermi_0	genus	0.00	nan	28289	0
prickly_fermi_0	genus	0.00	nan	25294	0
prickly_fermi_0	genus	0.00	nan	21757	0
prickly_fermi_0	genus	0.00	nan	21361	0
prickly_fermi_0	genus	0.00	nan	19328	0
prickly_fermi_0	genus	0.00	nan	17697	0
prickly_fermi_0	genus	0.00	nan	15688	0
prickly_fermi_0	genus	0.00	nan	13290	0
prickly_fermi_0	genus	0.00	nan	11567	0
prickly_fermi_0	genus	0.00	nan	10644	0
prickly_fermi_0	genus	0.00	nan	8831	0
prickly_fermi_0	genus	0.00	nan	6824	0
prickly_fermi_0	genus	0.00	nan	6444	0
prickly_fermi_0	genus	0.00	nan	6443	0
prickly_fermi_0	genus	0.00	nan	6323	0
prickly_fermi_0	genus	0.00	nan	6165	0
prickly_fermi_0	genus	0.00	nan	6164	0
prickly_fermi_0	genus	0.00	nan	5888	0
prickly_fermi_0	genus	0.00	nan	5855	0
prickly_fermi_0	genus	0.00	nan	5775	0
prickly_fermi_0	genus	0.00	nan	4720	0
prickly_fermi_0	genus	0.00	nan	4233	0
prickly_fermi_0	genus	0.00	nan	3939	0
prickly_fermi_0	genus	0.00	nan	3655	0
prickly_fermi_0	genus	0.00	nan	3403	0
prickly_fermi_0	genus	0.00	nan	3351	0
prickly_fermi_0	genus	0.00	nan	3161	0
prickly_fermi_0	genus	0.00	nan	2878	0
prickly_fermi_0	genus	0.00	nan	2447	0
prickly_fermi_0	genus	0.00	nan	2323	0
prickly_fermi_0	genus	0.00	nan	2234	0
prickly_fermi_0	genus	0.00	nan	2205	0
prickly_fermi_0	genus	0.00	nan	1874	0
prickly_fermi_0	genus	0.00	nan	1783	0
prickly_fermi_0	genus	0.00	nan	1211	0
prickly_fermi_0	species	0.00	nan	2113722	0
prickly_fermi_0	species	0.00	nan	1156715	0
prickly_fermi_0	species	0.00	nan	990863	0
prickly_fermi_0	species	0.00	nan	777941	0
prickly_fermi_0	species	0.00	nan	405387	0
prickly_fermi_0	species	0.00	nan	361913	0
prickly_fermi_0	species	0.00	nan	284772	0
prickly_fermi_0	species	0.00	nan	260248	0
prickly_fermi_0	species	0.00	nan	240138	0
prickly_fermi_0	species	0.00	nan	212846	0
prickly_fermi_0	species	0.00	nan	208816	0
prickly_fermi_0	species	0.00	nan	198026	0
prickly_fermi_0	species	0.00	nan	186504	0
prickly_fermi_0	species	0.00	nan	176719	0
prickly_fermi_0	species	0.00	nan	158373	0
prickly_fermi_0	species	0.00	nan	153217	0
prickly_fermi_0	species	0.00	nan	151365	0
prickly_fermi_0	species	0.00	nan	148033	0
prickly_fermi_0	species	0.00	nan	147035	0
prickly_fermi_0	species	0.00	nan	128308	0
prickly_fermi_0	species	0.00	nan	122679	0
prickly_fermi_0	species	0.00	nan	105070	0
prickly_fermi_0	species	0.00	nan	96794	0
prickly_fermi_0	species	0.00	nan	93747	0
prickly_fermi_0	species	0.00	nan	82768	0
prickly_fermi_0	species	0.00	nan	68591	0
prickly_fermi_0	species	0.00	nan	66619	0
prickly_fermi_0	species	0.00	nan	62404	0
prickly_fermi_0	species	0.00	nan	58907	0
prickly_fermi_0	species	0.00	nan	51209	0
prickly_fermi_0	species	0.00	nan	45235	0
prickly_fermi_0	species	0.00	nan	42170	0
prickly_fermi_0	species	0.00	nan	41822	0
prickly_fermi_0	species	0.00	nan	40708	0
prickly_fermi_0	species	0.00	nan	40531	0
prickly_fermi_0	species	0.00	nan	40381	0
prickly_fermi_0	species	0.00	nan	39358	0
prickly_fermi_0	species	0.00	nan	38111	0
prickly_fermi_0	species	0.00	nan	35391	0
prickly_fermi_0	species	0.00	nan	34912	0
prickly_fermi_0	species	0.00	nan	33987	0
prickly_fermi_0	species	0.00	nan	33286	0
prickly_fermi_0	species	0.00	nan	30532	0
prickly_fermi_0	species	0.00	nan	29587	0
prickly_fermi_0	species	0.00	nan	28779	0
prickly_fermi_0	species	0.00	nan	28675	0
prickly_fermi_0	species	0.00	nan	28289	0
prickly_fermi_0	species	0.00	nan	27453	0
prickly_fermi_0	species	0.00	nan	25396	0
prickly_fermi_0	species	0.00	nan	22618	0
prickly_fermi_0	species	0.00	nan	21757	0
prickly_fermi_0	species	0.00	nan	21354	0
prickly_fermi_0	species	0.00	nan	20812	0
prickly_fermi_0	species	0.00	nan	19715	0
prickly_fermi_0	species	0.00	nan	19328	0
prickly_fermi_0	species	0.00	nan	19137	0
prickly_fermi_0	species	0.00	nan	16107	0
prickly_fermi_0	species	0.00	nan	15689	0
prickly_fermi_0	species	0.00	nan	15688	0
prickly_fermi_0	species	0.00	nan	13567	0
prickly_fermi_0	species	0.00	nan	13290	0
prickly_fermi_0	species	0.00	nan	12948	0
prickly_fermi_0	species	0.00	nan	12605	0
prickly_fermi_0	species	0.00	nan	12198	0
prickly_fermi_0	species	0.00	nan	12025	0
prickly_fermi_0	species	0.00	nan	11567	0
prickly_fermi_0	species	0.00	nan	10644	0
prickly_fermi_0	species	0.00	nan	9784	0
prickly_fermi_0	species	0.00	nan	8831	0
prickly_fermi_0	species	0.00	nan	8542	0
prickly_fermi_0	species	0.00	nan	8412	0
prickly_fermi_0	species	0.00	nan	8308	0
prickly_fermi_0	species	0.00	nan	7559	0
prickly_fermi_0	species	0.00	nan	7522	0
prickly_fermi_0	species	0.00	nan	6824	0
prickly_fermi_0	species	0.00	nan	6444	0
prickly_fermi_0	species	0.00	nan	6443	0
prickly_fermi_0	species	0.00	nan	6313	0
prickly_fermi_0	species	0.00	nan	6275	0
prickly_fermi_0	species	0.00	nan	6202	0
prickly_fermi_0	species	0.00	nan	6165	0
prickly_fermi_0	species	0.00	nan	6164	0
prickly_fermi_0	species	0.00	nan	6036	0
prickly_fermi_0	species	0.00	nan	5888	0
prickly_fermi_0	species	0.00	nan	5855	0
prickly_fermi_0	species	0.00	nan	5734	0
prickly_fermi_0	species	0.00	nan	5398	0
prickly_fermi_0	species	0.00	nan	4548	0
prickly_fermi_0	species	0.00	nan	4290	0
prickly_fermi_0	species	0.00	nan	4283	0
prickly_fermi_0	species	0.00	nan	4233	0
prickly_fermi_0	species	0.00	nan	3964	0
prickly_fermi_0	species	0.00	nan	3939	0
prickly_fermi_0	species	0.00	nan	3779	0
prickly_fermi_0	species	0.00	nan	3761	0
prickly_fermi_0	species	0.00	nan	3724	0
prickly_fermi_0	species	0.00	nan	3659	0
prickly_fermi_0	species	0.00	nan	3655	0
prickly_fermi_0	species	0.00	nan	3638	0
prickly_fermi_0	species	0.00	nan	3448	0
prickly_fermi_0	species	0.00	nan	3403	0
prickly_fermi_0	species	0.00	nan	3351	0
prickly_fermi_0	species	0.00	nan	3161	0
prickly_fermi_0	species	0.00	nan	3127	0
prickly_fermi_0	species	0.00	nan	2878	0
prickly_fermi_0	species	0.00	nan	2745	0
prickly_fermi_0	species	0.00	nan	2447	0
prickly_fermi_0	species	0.00	nan	2323	0
prickly_fermi_0	species	0.00	nan	2234	0
prickly_fermi_0	species	0.00	nan	2205	0
prickly_fermi_0	species	0.00	nan	1874	0
prickly_fermi_0	species	0.00	nan	1783	0
prickly_fermi_0	species	0.00	nan	1674	0
prickly_fermi_0	species	0.00	nan	1575	0
prickly_fermi_0	species	0.00	nan	1419	0
prickly_fermi_0	species	0.00	nan	1211	0
prickly_fermi_0	species	0.00	nan	1144	0
prickly_fermi_0	species	0.00	nan	941	0
prickly_fermi_0	species	0.00	nan	464	0
prickly_fermi_0	species	0.00	nan	452	0
fervent_sammet_2	superkingdom	1.00	0.41	10423818	25402449
fervent_sammet_2	superkingdom	0.00	nan	293	0
fervent_sammet_2	phylum	1.00	0.44	6656443	15016727
fervent_sammet_2	phylum	1.00	0.36	3737633	10385722
fervent_sammet_2	phylum	0.00	nan	5068	0
fervent_sammet_2	phylum	0.00	nan	4723	0
fervent_sammet_2	class	1.00	0.49	3804496	7784605
fervent_sammet_2	class	1.00	0.38	2753008	7232122
fervent_sammet_2	class	1.00	0.22	1721613	7729259
fervent_sammet_2	class	1.00	0.41	1099528	2656463
fervent_sammet_2	class	0.00	nan	96781	0
fervent_sammet_2	class	0.00	nan	73048	0
fervent_sammet_2	class	0.00	nan	5068	0
fervent_sammet_2	class	0.00	nan	1880	0
fervent_sammet_2	class	0.00	nan	1402	0
fervent_sammet_2	order	1.00	0.38	2743995	7232122
fervent_sammet_2	order	1.00	0.22	1710290	7729259
fervent_sammet_2	order	0.97	0.47	1549601	3169668
fervent_sammet_2	order	1.00	0.25	1136815	4614937
fervent_sammet_2	order	1.00	0.41	1099528	2656463
fervent_sammet_2	order	0.00	nan	86562	0
fervent_sammet_2	order	0.00	nan	52471	0
fervent_sammet_2	order	0.00	nan	2709	0
fervent_sammet_2	family	1.00	0.38	2743995	7232122
fervent_sammet_2	family	1.00	0.25	1136815	4614937
fervent_sammet_2	family	1.00	0.30	786861	2656463
fervent_sammet_2	family	1.00	0.20	641386	3169668
fervent_sammet_2	family	0.82	0.01	87599	5098574
fervent_sammet_2	family	0.00	nan	86412	0
fervent_sammet_2	family	1.00	0.03	79498	2630685
fervent_sammet_2	family	0.00	nan	54802	0
fervent_sammet_2	family	0.00	nan	3772	0
fervent_sammet_2	family	0.00	nan	2709	0
fervent_sammet_2	family	0.00	nan	735	0
fervent_sammet_2	genus	0.00	nan	1242385	0
fervent_sammet_2	genus	0.00	nan	646599	0
fervent_sammet_2	genus	0.00	nan	441324	0
fervent_sammet_2	genus	0.00	nan	68128	0
fervent_sammet_2	genus	0.00	nan	50769	0
fervent_sammet_2	genus	0.00	nan	15292	0
fervent_sammet_2	genus	0.00	nan	11446	0
fervent_sammet_2	genus	0.00	nan	3687	0
fervent_sammet_2	genus	0.00	nan	1345	0
fervent_sammet_2	species	0.00	nan	1345	0
fervent_sammet_2	species	0.00	nan	1099	0
modest_babbage_5	superkingdom	1.00	0.99	25102055	25402449
modest_babbage_5	phylum	1.00	1.00	15010576	15016727
modest_babbage_5	phylum	1.00	0.94	9742119	10385722
modest_babbage_5	phylum	0.00	nan	72844	0
modest_babbage_5	phylum	0.00	nan	16141	0
modest_babbage_5	phylum	0.00	nan	8157	0
modest_babbage_5	class	1.00	1.00	7765143	7784605
modest_babbage_5	class	1.00	1.00	7226211	7232122
modest_babbage_5	class	1.00	0.79	6127230	7729259
modest_babbage_5	class	0.99	1.00	2674740	2656463
modest_babbage_5	class	0.00	nan	134754	0
modest_babbage_5	class	0.00	nan	57767	0
modest_babbage_5	class	0.00	nan	16141	0
modest_babbage_5	class	0.00	nan	2964	0
modest_babbage_5	order	1.00	0.99	7134194	7232122
modest_babbage_5	order	1.00	0.70	5390760	7729259
modest_babbage_5	order	1.00	1.00	4601603	4614937
modest_babbage_5	order	1.00	1.00	3155852	3169668
modest_babbage_5	order	0.99	1.00	2674740	2656463
modest_babbage_5	order	0.00	nan	112420	0
modest_babbage_5	order	0.00	nan	13452	0
modest_babbage_5	order	0.00	nan	1171	0
modest_babbage_5	family	1.00	0.99	7125930	7232122
modest_babbage_5	family	1.00	1.00	4601603	4614937
modest_babbage_5	family	1.00	1.00	3154565	3169668
modest_babbage_5	family	1.00	1.00	2656853	2656463
modest_babbage_5	family	0.00	nan	2638435	0
modest_babbage_5	family	0.89	0.43	1252076	2630685
modest_babbage_5	family	0.28	0.02	405286	5098574
modest_babbage_5	family	0.00	nan	2124	0
modest_babbage_5	family	0.00	nan	1287	0
modest_babbage_5	genus	0.00	nan	4264766	0
modest_babbage_5	genus	0.00	nan	3884665	0
modest_babbage_5	genus	0.00	nan	3153285	0
modest_babbage_5	genus	0.00	nan	3022189	0
modest_babbage_5	genus	0.00	nan	2651011	0
modest_babbage_5	genus	0.00	nan	2613928	0
modest_babbage_5	genus	0.00	nan	947535	0
modest_babbage_5	genus	0.00	nan	271254	0
modest_babbage_5	genus	0.00	nan	265221	0
modest_babbage_5	genus	1.00	0.03	66754	2630685
modest_babbage_5	genus	0.00	nan	2124	0
modest_babbage_5	genus	0.00	nan	1538	0
modest_babbage_5	genus	0.00	nan	1287	0
modest_babbage_5	species	0.00	nan	4264766	0
modest_babbage_5	species	0.00	nan	2651011	0
modest_babbage_5	species	0.00	nan	2613928	0
modest_babbage_5	species	0.00	nan	265221	0
modest_babbage_5	species	0.00	nan	66754	0
modest_babbage_5	species	0.00	nan	2124	0
pensive_curie_8	superkingdom	1.00	0.10	162659700	1558571850
pensive_curie_8	superkingdom	0.00	nan	208350	0
pensive_curie_8	superkingdom	0.00	nan	150900	0
pensive_curie_8	superkingdom	0.00	nan	30600	0
pensive_curie_8	phylum	0.95	0.33	103341300	293476650
pensive_curie_8	phylum	1.00	0.04	51720150	1265095200
pensive_curie_8	phylum	0.00	nan	1944450	0
pensive_curie_8	phylum	0.00	nan	1613250	0
pensive_curie_8	phylum	0.00	nan	318450	0
pensive_curie_8	phylum	0.00	nan	189750	0
pensive_curie_8	phylum	0.00	nan	148650	0
pensive_curie_8	phylum	0.00	nan	146400	0
pensive_curie_8	phylum	0.00	nan	119850	0
pensive_curie_8	phylum	0.00	nan	78150	0
pensive_curie_8	phylum	0.00	nan	69150	0
pensive_curie_8	phylum	0.00	nan	61500	0
