instance	class	precision	recall	predicted class size	real class size
genus	unassigned	nan	nan	129993492	0
species	Desulfococcus multivorans	1.00	1.00	51975838	51975838
species	Nocardia amikacinitolerans	1.00	1.00	37438923	37438923
species	Pelomonas sp. JGI 001013-K11	1.00	1.00	36491486	36491486
species	Desulfovibrio desulfuricans	1.00	1.00	26230321	26230321
species	Azotobacter beijerinckii	1.00	1.00	24889875	24889875
species	Agromyces subbeticus	1.00	1.00	23924211	23924211
species	Halobacterium salinarum	1.00	1.00	23185149	23185149
species	Clostridium intestinale	1.00	1.00	22131764	22131764
species	Mameliella alba	1.00	1.00	21065517	21065517
species	Nocardioides jensenii	1.00	1.00	20123852	20123852
species	Sphingomonas wittichii	1.00	1.00	19137096	19137096
species	Gelidibacter algens	1.00	1.00	17959803	17959803
species	Erwinia tracheiphila	1.00	1.00	17642522	17642522
species	uncultured Paenibacillus sp.	1.00	1.00	16403391	16403391
species	Rhizobium sp. CHNTR26	1.00	1.00	15787032	15787032
species	uncultured Phenylobacterium sp.	1.00	1.00	13144738	13144738
species	Albidovulum inexpectatum	1.00	1.00	12119276	12119276
species	Rhizobium sp. Ia8	1.00	1.00	12118131	12118131
species	Desulfacinum hydrothermale	1.00	1.00	11335112	11335112
species	Salegentibacter salegens	1.00	1.00	11050864	11050864
species	Nocardioides hankookensis	1.00	1.00	10982234	10982234
species	Nocardioides sp. RHLT1-14	1.00	1.00	10438776	10438776
species	Rhizobium sp. CpLB236	1.00	1.00	9891870	9891870
species	Terrabacter carboxydivorans	1.00	1.00	9768506	9768506
species	Rhizobium sp. BA-57-09	1.00	1.00	9743279	9743279
species	Dyadobacter ginsengisoli	1.00	1.00	9417641	9417641
species	Actinomadura glauciflava	1.00	1.00	9355715	9355715
species	Actinosynnema pretiosum	1.00	1.00	9348728	9348728
species	Mesonia algae	1.00	1.00	9194581	9194581
species	Modestobacter sp. R-36506	1.00	1.00	9129044	9129044
species	Nocardioides terrigena	1.00	1.00	9058280	9058280
species	Lentzea californiensis	1.00	1.00	8996823	8996823
species	Goodfellowiella coeruleoviolacea	1.00	1.00	8767230	8767230
species	Lentzea albidocapillata	1.00	1.00	8637167	8637167
species	Phycicoccus sp. THG-a14	1.00	1.00	8562127	8562127
species	Chitinophaga sancti	1.00	1.00	8235786	8235786
species	Actinokineospora diospyrosa	1.00	1.00	8109299	8109299
species	Chitinophaga ginsengisegetis	1.00	1.00	7933412	7933412
species	Microbacterium sp. C23(2011)	1.00	1.00	7755981	7755981
species	Actinokineospora globicatena	1.00	1.00	7638482	7638482
species	Paenibacillus algorifonticola	1.00	1.00	7575015	7575015
species	Streptoalloteichus tenebrarius	1.00	1.00	7094726	7094726
species	Larkinella arboricola	1.00	1.00	7015325	7015325
species	Chitinophaga japonensis	1.00	1.00	6993637	6993637
species	Burkholderia sp. IMER-A1-17	1.00	1.00	6798508	6798508
species	Dyadobacter psychrophilus	1.00	1.00	6733914	6733914
species	Sphingomonas sanxanigenens	1.00	1.00	6627040	6627040
species	[Clostridium] jejuense	1.00	1.00	6617028	6617028
species	Paenibacillus sp. AMB_13	1.00	1.00	6500254	6500254
species	Clostridium magnum	1.00	1.00	6461802	6461802
species	Roseomonas lacus	1.00	1.00	6388653	6388653
