"rank"	"bin"	"precision"	"recall"	"predicted_size"	"real_size"	"binner"
"strain"	"1286_AO"	0.504227952545	0.991126219243	7680195	3907241	"berserk_euclid_1"
"strain"	"1052965"	0.509664554256	0.786314300914	3648280	2364702	"berserk_euclid_1"
"strain"	"Sample15_13"	0.00925289050904	1	3801839	35178	"berserk_euclid_1"
"strain"	"Sample20_16"	0.00285694206891	1	9889595	28254	"berserk_euclid_1"
"strain"	"1052968"	0.491796636554	0.906478372174	7122932	3864443	"berserk_euclid_1"
"strain"	"Sample23_4"	0.262770618928	1	138756	36461	"berserk_euclid_1"
"strain"	"Sample20_11"	0.0769562225608	1	454869	35005	"berserk_euclid_1"
"strain"	"1030776"	0.103390418027	0.332209456895	8498834	2645012	"berserk_euclid_1"
"strain"	"Sample22_210"	0.00580381206535	1	3395010	19704	"berserk_euclid_1"
"strain"	"evo_1139_Y.035"	0.254497694872	0.737531623909	20728785	7152816	"berserk_euclid_1"
"strain"	"1287_BN"	0.966190824172	0.998620284552	4912690	4753154	"berserk_euclid_1"
"strain"	"1287_BO"	1	0.947835777591	5137123	5419845	"berserk_euclid_1"
"strain"	"1030896"	1	0.934576224753	2790539	2985887	"berserk_euclid_1"
"strain"	"Sample22_66"	0.00890583082316	1	4006364	35680	"berserk_euclid_1"
"strain"	"1287_BC"	0.500015343491	0.916763824741	16880122	9206646	"berserk_euclid_1"
"strain"	"1287_BD"	0.489768701696	0.936381527332	8210004	4294193	"berserk_euclid_1"
"strain"	"Sample22_61"	0.00368427625196	1	9889595	36436	"berserk_euclid_1"
"strain"	"1048966"	0.508203363446	0.987309981794	7122932	3666425	"berserk_euclid_1"
"strain"	"1030812"	0.99146122442	0.686326554173	2566293	3707244	"berserk_euclid_1"
"strain"	"1036557"	0.767230302237	0.686482443933	3095085	3459146	"berserk_euclid_1"
"strain"	"1035993"	1	0.974343680982	2716667	2788202	"berserk_euclid_1"
"strain"	"Sample18_112"	0.00680125306549	1	2099172	14277	"berserk_euclid_1"
"strain"	"Sample18_113"	0.00504131059068	1	2798677	14109	"berserk_euclid_1"
"strain"	"Sample9_19"	0.00607765985939	1	3311801	20128	"berserk_euclid_1"
"strain"	"Sample22_570"	0.000899834624168	1	9889595	8899	"berserk_euclid_1"
"strain"	"1030782"	0.908511193189	0.985403329706	2599706	2396848	"berserk_euclid_1"
"strain"	"Sample6_55"	0.00703392220226	1	4319354	30382	"berserk_euclid_1"
"strain"	"1052998"	0.491496728979	0.990859046537	5062640	2511226	"berserk_euclid_1"
"strain"	"1052995"	0.433770109605	0.988316101079	15620583	6855845	"berserk_euclid_1"
"strain"	"Sample15_73"	0.00119387320877	1	6864213	8195	"berserk_euclid_1"
"strain"	"Sample23_22"	0.00776387427242	1	3801839	29517	"berserk_euclid_1"
"strain"	"1036629"	0.84749615622	0.9658241296	2798677	2455797	"berserk_euclid_1"
"strain"	"1035921"	0.182739576184	0.969912746074	14919680	2810991	"berserk_euclid_1"
"strain"	"Sample24_109"	0.00352489189699	1	4006364	14122	"berserk_euclid_1"
"strain"	"1048870"	0.476494619366	0.814142006321	18226848	10667666	"berserk_euclid_1"
"strain"	"Sample9_7"	0.00701844554701	1	3801839	26683	"berserk_euclid_1"
"strain"	"Sample15_102"	0.00104555527585	1	6058025	6334	"berserk_euclid_1"
"strain"	"1053034"	0.286916515823	0.453368577612	4006364	2535447	"berserk_euclid_1"
"strain"	"1036782"	1	0.987598753066	2900700	2937124	"berserk_euclid_1"
"strain"	"1036785"	0.867542697444	1	5741503	4980999	"berserk_euclid_1"
"strain"	"1021_AS"	0.500042797281	0.995424367454	11098836	5575404	"berserk_euclid_1"
"strain"	"1021_AQ"	0.499957202719	0.976773017904	11098836	5680893	"berserk_euclid_1"
"strain"	"1021_AP"	1	0.989668412411	6608015	6676999	"berserk_euclid_1"
"strain"	"1035951"	0.993228041034	0.949960666479	2615196	2734309	"berserk_euclid_1"
"strain"	"Sample22_214"	0.0012457921705	1	15620583	19460	"berserk_euclid_1"
"strain"	"1036614"	0.986742016985	0.965546166761	2432195	2485587	"berserk_euclid_1"
"strain"	"1030869"	0.242466216531	1	6327133	1534116	"berserk_euclid_1"
"strain"	"Sample23_148"	0.00458904384654	1	3311801	15198	"berserk_euclid_1"
"strain"	"1036716"	1	0.940118754649	2468200	2625413	"berserk_euclid_1"
"strain"	"1139_AA"	0.52404091096	0.857040416776	6632257	4055321	"berserk_euclid_1"
"strain"	"Sample19_61"	0.0418297842737	1	632468	26456	"berserk_euclid_1"
"strain"	"Sample15_101"	0.087277131131	1	74315	6486	"berserk_euclid_1"
"strain"	"Sample22_114"	0.0117908394357	0.883617150405	2099172	28011	"berserk_euclid_1"
"strain"	"Sample18_349"	0.000327922853145	1	18226848	5977	"berserk_euclid_1"
"strain"	"1036635"	0.959279059561	0.996443809404	3395010	3268385	"berserk_euclid_1"
"strain"	"Sample18_199"	0.00064350003777	0.663311097635	8498834	8245	"berserk_euclid_1"
"strain"	"1048861"	0.501346036353	0.938060517603	18226848	9741331	"berserk_euclid_1"
"strain"	"Sample6_617"	0.0129271362346	1	632468	8176	"berserk_euclid_1"
"strain"	"Sample24_59"	0.00497358702305	1	4006364	19926	"berserk_euclid_1"
"strain"	"1139_AL"	0.247651591306	0.340540257	6632257	4823186	"berserk_euclid_1"
"strain"	"1053055"	0.975932286136	0.966455136102	4977415	5026224	"berserk_euclid_1"
"strain"	"Sample22_193"	0.00130616123611	1	15620583	20403	"berserk_euclid_1"
"strain"	"Sample24_51"	0.00512576649193	1	4319354	22140	"berserk_euclid_1"
"strain"	"Sample9_158"	0.00109630854172	1	6632257	7271	"berserk_euclid_1"
"strain"	"Sample23_75"	0.00127818532765	1	15620583	19966	"berserk_euclid_1"
"strain"	"Sample6_74"	0.0071212905123	1	3801839	27074	"berserk_euclid_1"
"strain"	"Sample22_100"	0.0175723261143	1	1691125	29717	"berserk_euclid_1"
"strain"	"Sample20_114"	0.000473221774117	1	15620583	7392	"berserk_euclid_1"
"strain"	"1021_P"	0.311711082739	0.74693334843	10539128	4398201	"berserk_euclid_1"
"strain"	"1036701"	0.959206264421	0.95556508111	2224116	2232591	"berserk_euclid_1"
"strain"	"1036704"	0.948771506109	0.987261967427	4319354	4150955	"berserk_euclid_1"
"strain"	"Sample22_823"	0.00165754702239	0.711554310203	2604451	6067	"berserk_euclid_1"
"strain"	"Sample15_24"	0.00792666555372	1	2599706	20607	"berserk_euclid_1"
"strain"	"1021_C"	0.499984656509	0.915242143075	16880122	9221387	"berserk_euclid_1"
"strain"	"1048978"	0.335453238459	0.454386009175	4885596	3606821	"berserk_euclid_1"
"strain"	"evo_1286_G.010"	0.323701052762	0.940596705086	9123523	3139809	"berserk_euclid_1"
"strain"	"1030968"	0.958887196817	0.639174339784	3084319	4627085	"berserk_euclid_1"
"strain"	"1220_AX"	0.29883544445	0.741483265529	10539128	4247520	"berserk_euclid_1"
"strain"	"1053040"	0.994518010888	0.985710217161	7078635	7141886	"berserk_euclid_1"
"strain"	"1052953"	0.625724390375	0.910801758914	6058025	4161887	"berserk_euclid_1"
"strain"	"1052950"	0.995129396258	0.818976443869	4467208	5428056	"berserk_euclid_1"
"strain"	"Sample23_512"	0.00115440155653	1	5741503	6628	"berserk_euclid_1"
"strain"	"1030740"	0.980837918703	0.997225988035	3311801	3257376	"berserk_euclid_1"
"strain"	"1053049"	0.924466926628	0.519566921748	3709011	6599454	"berserk_euclid_1"
"strain"	"1036680"	1	0.965526075816	4318886	4473091	"berserk_euclid_1"
"strain"	"1036683"	0.755287110292	0.988378470947	6327133	4834992	"berserk_euclid_1"
"strain"	"Sample23_513"	0.00254721110772	1	2599706	6622	"berserk_euclid_1"
"strain"	"Sample23_257"	0.000692931883528	1	15620583	10824	"berserk_euclid_1"
"strain"	"1139_CJ"	0.321800342495	0.727845479776	10539128	4659636	"berserk_euclid_1"
"strain"	"evo_1035921.008"	0.196392952128	0.970011004043	14919680	3020708	"berserk_euclid_1"
"strain"	"1139_CO"	0.738974513142	0.982206320263	7640683	5748558	"berserk_euclid_1"
"strain"	"evo_1035921.007"	0.203817307074	0.976635997271	14919680	3113636	"berserk_euclid_1"
"strain"	"1139_CF"	0.467582206983	0.777893519968	10096770	6069044	"berserk_euclid_1"
"strain"	"1036803"	1	0.984804050291	5085406	5163876	"berserk_euclid_1"
"strain"	"1139_T"	0.344929128087	0.96040557273	15369911	5520095	"berserk_euclid_1"
"strain"	"Sample22_625"	0.00203675951561	1	4006364	8160	"berserk_euclid_1"
"strain"	"1036800"	0.997311958414	0.94653932995	3915118	4125126	"berserk_euclid_1"
"strain"	"1139_Y"	0.277831286301	0.805502802774	20728785	7149702	"berserk_euclid_1"
"strain"	"Sample22_2"	0.119665169272	1	1548245	185271	"berserk_euclid_1"
"strain"	"1036731"	0.965832514518	0.964594449521	2469014	2472183	"berserk_euclid_1"
"strain"	"1286_G"	0.341699582497	0.940142195759	9123523	3315992	"berserk_euclid_1"
"strain"	"1053031"	0.254328394325	0.993499077387	14844477	3800076	"berserk_euclid_1"
"strain"	"1053037"	0.67098895657	0.985528467207	4006364	2727700	"berserk_euclid_1"
"strain"	"1286_Y"	0.495772047455	0.990939611289	7680195	3842440	"berserk_euclid_1"
"strain"	"1052941"	1	0.833258243512	4564492	5477884	"berserk_euclid_1"
"strain"	"1285_AD"	0.817566995663	0.9808304794	6864213	5721635	"berserk_euclid_1"
"strain"	"1030737"	1	0.979967826561	3586841	3660162	"berserk_euclid_1"
"strain"	"1287_N"	0.318654217062	0.984735514632	13863573	4486165	"berserk_euclid_1"
"strain"	"Sample19_25"	0.033161418251	1	1548245	51342	"berserk_euclid_1"
"strain"	"1139_B"	0.316151399066	0.947137359712	13863573	4627616	"berserk_euclid_1"
"strain"	"1285_BV"	0.362748282184	0.815747013629	6610573	2939605	"berserk_euclid_1"
"strain"	"Sample22_110"	0.00831926857358	1	3395010	28244	"berserk_euclid_1"
"strain"	"1287_W"	1	0.970226367543	4082307	4207582	"berserk_euclid_1"
"strain"	"Sample9_16"	0.00658135556017	0.979870631396	3084319	20716	"berserk_euclid_1"
"strain"	"1036695"	1	0.980431759681	3323697	3390034	"berserk_euclid_1"
"strain"	"1220_A"	1	0.995344945198	3849192	3867194	"berserk_euclid_1"
"strain"	"1049032"	0.609268553983	0.955146340049	7054779	4500101	"berserk_euclid_1"
"strain"	"1048939"	0.64571849451	0.991523217411	4541510	2957608	"berserk_euclid_1"
"strain"	"1049035"	1	0.978218348379	3086229	3154949	"berserk_euclid_1"
"strain"	"evo_1030728.001"	0.149095817985	0.646277968689	10470790	2415603	"berserk_euclid_1"
"strain"	"Sample22_762"	0.00264739840696	1	2566293	6794	"berserk_euclid_1"
"strain"	"Sample18_6"	0.0164302903379	1	3395010	55781	"berserk_euclid_1"
"strain"	"evo_1030728.009"	0.155811261614	0.659568197456	10470790	2473538	"berserk_euclid_1"
"strain"	"1052992"	0.42039269597	0.949080761152	15620583	6919094	"berserk_euclid_1"
"strain"	"Sample19_31"	0.0110726334402	1	4006364	44361	"berserk_euclid_1"
"strain"	"Sample19_34"	0.0109086443468	1	4006364	43704	"berserk_euclid_1"
"strain"	"Sample19_38"	0.0050649354147	0.967979628325	7054779	36914	"berserk_euclid_1"
"strain"	"Sample15_49"	0.00533222048397	1	2432195	12969	"berserk_euclid_1"
"strain"	"1035981"	0.956909200389	0.982675278639	2099172	2044131	"berserk_euclid_1"
"strain"	"1030728"	0.479018492596	0.472448463132	2541071	2576408	"berserk_hypatia_1"
"strain"	"1220_E"	1	0.986274417449	7182288	7282241	"berserk_hypatia_1"
"strain"	"1053022"	0.993527176075	0.967331273148	3586997	3684135	"berserk_hypatia_1"
"strain"	"1053025"	0.448637996338	0.981161412964	8228135	3762331	"berserk_hypatia_1"
"strain"	"Sample19_54"	0	0	0	29620	"berserk_hypatia_1"
"strain"	"1053028"	0.982949642972	0.986544845205	3779393	3765620	"berserk_hypatia_1"
"strain"	"Sample9_165"	0	0	0	6999	"berserk_hypatia_1"
"strain"	"1220_CF"	0.602563803068	0.759355157543	5821742	4619671	"berserk_hypatia_1"
"strain"	"Sample6_355"	0	0	0	12012	"berserk_hypatia_1"
"strain"	"Sample23_370"	0	0	0	8513	"berserk_hypatia_1"
"strain"	"1030905"	1	0.997379121794	3103778	3111934	"berserk_hypatia_1"
"strain"	"1285_BD"	0.943674563846	0.837547201602	2955148	3329601	"berserk_hypatia_1"
"strain"	"Sample22_16"	0	0	0	68543	"berserk_hypatia_1"
"strain"	"Sample22_11"	0	0	0	81125	"berserk_hypatia_1"
"strain"	"Sample24_63"	0	0	0	18984	"berserk_hypatia_1"
"strain"	"Sample23_378"	0	0	0	8398	"berserk_hypatia_1"
"strain"	"Sample22_561"	0	0	0	8754	"berserk_hypatia_1"
"strain"	"Sample6_203"	0	0	0	16656	"berserk_hypatia_1"
"strain"	"1220_X"	0.883360262178	0.955108141259	3933205	3637742	"berserk_hypatia_1"
"strain"	"Sample18_60"	0	0	0	19703	"berserk_hypatia_1"
"strain"	"Sample24_68"	0	0	0	17496	"berserk_hypatia_1"
"strain"	"Sample18_62"	0	0	0	19313	"berserk_hypatia_1"
"strain"	"Sample6_199"	0	0	0	16772	"berserk_hypatia_1"
"strain"	"1139_AW"	0.579734126025	0.548449313709	5291003	5592814	"berserk_hypatia_1"
"strain"	"Sample22_112"	0	0	0	28135	"berserk_hypatia_1"
"strain"	"Sample15_108"	0	0	0	6261	"berserk_hypatia_1"
"strain"	"evo_1030728.011"	0.405963089441	0.518244854118	3204178	2509968	"berserk_hypatia_1"
"strain"	"Sample15_104"	0	0	0	6456	"berserk_hypatia_1"
"strain"	"Sample22_94"	0	0	0	30920	"berserk_hypatia_1"
"strain"	"Sample6_192"	0	0	0	17003	"berserk_hypatia_1"
"strain"	"Sample15_107"	0	0	0	6335	"berserk_hypatia_1"
"strain"	"Sample15_75"	0	0	0	7926	"berserk_hypatia_1"
"strain"	"evo_1035921.028"	0.769482261368	0.742157961125	3036339	3148129	"berserk_hypatia_1"
"strain"	"Sample23_25"	0	0	0	29191	"berserk_hypatia_1"
"strain"	"Sample15_103"	0	0	0	6462	"berserk_hypatia_1"
"strain"	"Sample16_245"	0	0	0	7550	"berserk_hypatia_1"
"strain"	"Sample18_262"	0.000977705736302	0.5737452817	4197582	7153	"berserk_hypatia_1"
"strain"	"1139_AF"	0.158270677947	0.241668613209	6889937	4512274	"berserk_hypatia_1"
"strain"	"Sample18_264"	0.0105705567729	1	679056	7178	"berserk_hypatia_1"
"strain"	"1049083"	0.982605680067	0.786096931939	3985094	4981289	"berserk_hypatia_1"
"strain"	"Sample18_267"	0	0	0	7182	"berserk_hypatia_1"
"strain"	"Sample16_154"	0	0	0	11666	"berserk_hypatia_1"
"strain"	"Sample23_142"	0	0	0	15334	"berserk_hypatia_1"
"strain"	"Sample22_218"	0	0	0	19434	"berserk_hypatia_1"
"strain"	"Sample23_147"	0	0	0	15204	"berserk_hypatia_1"
"strain"	"Sample23_145"	0	0	0	15252	"berserk_hypatia_1"
"strain"	"Sample19_29"	0	0	0	45234	"berserk_hypatia_1"
"strain"	"Sample9_193"	0	0	0	6153	"berserk_hypatia_1"
"strain"	"Sample9_192"	0	0	0	6162	"berserk_hypatia_1"
"strain"	"1285_CK"	0.364737216643	0.535361675299	5079945	3460922	"berserk_hypatia_1"
"strain"	"1220_BD"	0.518732296809	0.458265774102	6430338	7278798	"berserk_hypatia_1"
"strain"	"1220_BB"	0.0359486596176	0.0449873384338	6889937	5505638	"berserk_hypatia_1"
"strain"	"Sample23_283"	0	0	0	10061	"berserk_hypatia_1"
"strain"	"1048945"	0.917333374507	0.789717289144	6217491	7222220	"berserk_hypatia_1"
"strain"	"Sample6_323"	0	0	0	13188	"berserk_hypatia_1"
"strain"	"1048942"	0.442300326996	0.39483620004	6417818	7189318	"berserk_hypatia_1"
"strain"	"1285_CG"	1	0.827494150281	3089106	3733085	"berserk_hypatia_1"
"strain"	"1285_CF"	1	0.887427617119	3483732	3925652	"berserk_hypatia_1"
"strain"	"Sample16_69"	0	0	0	27000	"berserk_hypatia_1"
"strain"	"Sample18_77"	0	0	0	16935	"berserk_hypatia_1"
"strain"	"Sample20_90"	0	0	0	9673	"berserk_hypatia_1"
"strain"	"Sample6_235"	0	0	0	15720	"berserk_hypatia_1"
"strain"	"Sample19_309"	0	0	0	7241	"berserk_hypatia_1"
"strain"	"1285_AC"	0.458531539219	0.672837894282	5079945	3461926	"berserk_hypatia_1"
"strain"	"Sample16_65"	0	0	0	27478	"berserk_hypatia_1"
"strain"	"Sample22_87"	0	0	0	31593	"berserk_hypatia_1"
"strain"	"Sample24_66"	0	0	0	17790	"berserk_hypatia_1"
"strain"	"evo_1035921.030"	0.490738635806	0.56158287454	3567455	3117417	"berserk_hypatia_1"
"strain"	"1286_BV"	1	0.93144671618	4063617	4362694	"berserk_hypatia_1"
"strain"	"1286_BU"	0.651961516027	0.740760014086	3336246	2936314	"berserk_hypatia_1"
"strain"	"Sample9_66"	0	0	0	12444	"berserk_hypatia_1"
"strain"	"1286_AF"	1	0.999077083895	4775005	4779416	"berserk_hypatia_1"
"strain"	"1049011"	0.958794514439	0.899002206514	3606049	3845886	"berserk_hypatia_1"
"strain"	"Sample22_17"	0	0	0	65338	"berserk_hypatia_1"
"strain"	"1139_BF"	0.720136736969	0.909900493478	7992864	6325917	"berserk_hypatia_1"
"strain"	"1052959"	0.82318087763	0.750058496194	2289758	2512984	"berserk_hypatia_1"
"strain"	"1052974"	0.5658316645	0.662887659038	4269450	3644343	"berserk_hypatia_1"
"strain"	"1052977"	0.279267153766	0.513860162045	6625892	3600968	"berserk_hypatia_1"
"strain"	"Sample23_175"	0	0	0	13730	"berserk_hypatia_1"
"strain"	"1035969"	1	0.974992620023	3517515	3607735	"berserk_hypatia_1"
"strain"	"1286_BD"	1	0.997187096706	3019670	3028188	"berserk_hypatia_1"
"strain"	"Sample6_680"	0	0	0	7819	"berserk_hypatia_1"
"strain"	"1035939"	1	0.99869376143	1597924	1600014	"berserk_hypatia_1"
"strain"	"evo_1286_G.034"	1	0.55974624214	1818573	3248924	"berserk_hypatia_1"
"strain"	"1220_AO"	0.273638953302	0.237307568873	6417818	7400375	"berserk_hypatia_1"
"strain"	"1285_BF"	1	0.996703990085	4152820	4166553	"berserk_hypatia_1"
"strain"	"1035906"	0.966923504795	0.734184904346	1936239	2550032	"berserk_hypatia_1"
"strain"	"1030881"	1	1	3301850	3301850	"berserk_hypatia_1"
"strain"	"1053004"	0.875628984492	0.33116797303	993069	2625737	"berserk_hypatia_1"
"strain"	"1036566"	1	0.957387955325	2822912	2948556	"berserk_hypatia_1"
"strain"	"1030806"	1	0.971300191486	3966654	4083860	"berserk_hypatia_1"
"strain"	"1030800"	0.386830977532	0.176066374715	193211	424499	"berserk_hypatia_1"
"strain"	"evo_1030728.038"	0.870273451836	0.255770875299	722065	2456863	"berserk_hypatia_1"
"strain"	"1285_BO"	0.408987104438	0.684149263452	5974071	3571323	"berserk_hypatia_1"
"strain"	"1285_AK"	0.201007688735	0.508317100947	11764744	4652222	"berserk_hypatia_1"
"strain"	"evo_1030728.035"	0.41938677744	0.410910014627	2406826	2456477	"berserk_hypatia_1"
"strain"	"1220_AR"	1	0.866450604432	3891221	4490990	"berserk_hypatia_1"
"strain"	"Sample15_91"	0.00512328880092	0.511768167108	679056	6798	"berserk_hypatia_1"
"strain"	"evo_1139_Y.018"	0.999945568634	0.881762096317	6430116	7291951	"berserk_hypatia_1"
"strain"	"1048885"	0.998331903944	0.998511114896	12274473	12272270	"berserk_hypatia_1"
"strain"	"1036011"	0.324525962638	0.140981521202	321019	738955	"berserk_hypatia_1"
"strain"	"Sample24_88"	0	0	0	15839	"berserk_hypatia_1"
"strain"	"1030716"	0.322976939088	0.377999907426	2174502	1857974	"berserk_hypatia_1"
"strain"	"1286_AO"	0.602446446608	0.477035841915	3093875	3907241	"berserk_hypatia_1"
"strain"	"1052965"	0.91651868448	0.700614707477	1807650	2364702	"berserk_hypatia_1"
"strain"	"Sample15_13"	0	0	0	35178	"berserk_hypatia_1"
"strain"	"Sample20_16"	0	0	0	28254	"berserk_hypatia_1"
"strain"	"1052968"	1	0.899860083329	3477458	3864443	"berserk_hypatia_1"
"strain"	"Sample23_4"	0	0	0	36461	"berserk_hypatia_1"
"strain"	"Sample20_11"	0	0	0	35005	"berserk_hypatia_1"
"strain"	"1030776"	0.0535805052364	0.136776695153	6752008	2645012	"berserk_hypatia_1"
"strain"	"Sample22_210"	0	0	0	19704	"berserk_hypatia_1"
"strain"	"evo_1139_Y.035"	0.944609458541	0.80657156566	6107559	7152816	"berserk_hypatia_1"
"strain"	"1287_BN"	1	0.999413862879	4750368	4753154	"berserk_hypatia_1"
"strain"	"1287_BO"	1	0.982774599643	5326486	5419845	"berserk_hypatia_1"
"strain"	"1030896"	1	0.973730084226	2907448	2985887	"berserk_hypatia_1"
"strain"	"Sample22_66"	0	0	0	35680	"berserk_hypatia_1"
"strain"	"1287_BC"	0.62805457301	0.384542101434	5636999	9206646	"berserk_hypatia_1"
"strain"	"1287_BD"	1	0.911993475841	3916276	4294193	"berserk_hypatia_1"
"strain"	"Sample22_61"	0	0	0	36436	"berserk_hypatia_1"
"strain"	"1048966"	1	0.585129110782	2145332	3666425	"berserk_hypatia_1"
"strain"	"1030812"	0.466680712616	0.124276686401	987236	3707244	"berserk_hypatia_1"
"strain"	"1036557"	0.357332725486	0.263755273701	2553273	3459146	"berserk_hypatia_1"
"strain"	"1035993"	1	0.995884803181	2776728	2788202	"berserk_hypatia_1"
"strain"	"Sample18_112"	0	0	0	14277	"berserk_hypatia_1"
"strain"	"Sample18_113"	0.00354044346256	1	3985094	14109	"berserk_hypatia_1"
"strain"	"Sample9_19"	0	0	0	20128	"berserk_hypatia_1"
"strain"	"Sample22_570"	0	0	0	8899	"berserk_hypatia_1"
"strain"	"1030782"	0.98838117831	0.977962724378	2371583	2396848	"berserk_hypatia_1"
"strain"	"Sample6_55"	0	0	0	30382	"berserk_hypatia_1"
"strain"	"1052998"	0.945029994151	0.895005865661	2378297	2511226	"berserk_hypatia_1"
"strain"	"1052995"	0.957709134569	0.203839643399	1459204	6855845	"berserk_hypatia_1"
"strain"	"Sample15_73"	0	0	0	8195	"berserk_hypatia_1"
"strain"	"Sample23_22"	0	0	0	29517	"berserk_hypatia_1"
"strain"	"1036629"	1	0.961990343664	2362453	2455797	"berserk_hypatia_1"
"strain"	"1035921"	0.984174692581	0.878427216594	2508956	2810991	"berserk_hypatia_1"
"strain"	"Sample24_109"	0	0	0	14122	"berserk_hypatia_1"
"strain"	"1048870"	0.640091021105	0.705918895473	11764744	10667666	"berserk_hypatia_1"
"strain"	"Sample9_7"	0	0	0	26683	"berserk_hypatia_1"
"strain"	"Sample15_102"	0.000317133972486	0.589043258604	11764744	6334	"berserk_hypatia_1"
"strain"	"1053034"	0.432065727071	0.101757993758	597136	2535447	"berserk_hypatia_1"
"strain"	"1036782"	0.543644853387	0.993263478151	5366257	2937124	"berserk_hypatia_1"
"strain"	"1036785"	1	1	4980999	4980999	"berserk_hypatia_1"
"strain"	"1021_AS"	0.999942352688	0.995564805707	5550996	5575404	"berserk_hypatia_1"
"strain"	"1021_AQ"	0.996212006686	0.527799414634	3009773	5680893	"berserk_hypatia_1"
"strain"	"1021_AP"	0.998853630426	0.994768008802	6649688	6676999	"berserk_hypatia_1"
"strain"	"1035951"	1	0.983424331339	2688986	2734309	"berserk_hypatia_1"
"strain"	"Sample22_214"	0	0	0	19460	"berserk_hypatia_1"
"strain"	"1036614"	1	0.9470422882	2353956	2485587	"berserk_hypatia_1"
"strain"	"1030869"	1	1	1534116	1534116	"berserk_hypatia_1"
"strain"	"Sample23_148"	0	0	0	15198	"berserk_hypatia_1"
"strain"	"1036716"	1	0.96290526481	2528024	2625413	"berserk_hypatia_1"
"strain"	"1139_AA"	0.376306107226	0.264715912748	2852752	4055321	"berserk_hypatia_1"
"strain"	"Sample19_61"	0	0	0	26456	"berserk_hypatia_1"
"strain"	"Sample15_101"	0	0	0	6486	"berserk_hypatia_1"
"strain"	"Sample22_114"	0	0	0	28011	"berserk_hypatia_1"
"strain"	"Sample18_349"	0	0	0	5977	"berserk_hypatia_1"
"strain"	"1036635"	1	0.986783380783	3225188	3268385	"berserk_hypatia_1"
"strain"	"Sample18_199"	0	0	0	8245	"berserk_hypatia_1"
"strain"	"1048861"	1	0.993618017907	9679162	9741331	"berserk_hypatia_1"
"strain"	"Sample6_617"	0	0	0	8176	"berserk_hypatia_1"
"strain"	"Sample24_59"	0	0	0	19926	"berserk_hypatia_1"
"strain"	"1139_AL"	0.256279758455	0.0485890446688	914446	4823186	"berserk_hypatia_1"
"strain"	"1053055"	1	0.962894809304	4839725	5026224	"berserk_hypatia_1"
"strain"	"Sample22_193"	0	0	0	20403	"berserk_hypatia_1"
"strain"	"Sample24_51"	0	0	0	22140	"berserk_hypatia_1"
"strain"	"Sample9_158"	0	0	0	7271	"berserk_hypatia_1"
"strain"	"Sample23_75"	0	0	0	19966	"berserk_hypatia_1"
"strain"	"Sample6_74"	0	0	0	27074	"berserk_hypatia_1"
"strain"	"Sample22_100"	0	0	0	29717	"berserk_hypatia_1"
"strain"	"Sample20_114"	0	0	0	7392	"berserk_hypatia_1"
"strain"	"1021_P"	1	0.628435126089	2763984	4398201	"berserk_hypatia_1"
"strain"	"1036701"	1	0.989389010347	2208901	2232591	"berserk_hypatia_1"
"strain"	"1036704"	0.795327340113	0.676093814556	3528654	4150955	"berserk_hypatia_1"
"strain"	"Sample22_823"	0.00438122121287	0.446678753915	618549	6067	"berserk_hypatia_1"
"strain"	"Sample15_24"	0	0	0	20607	"berserk_hypatia_1"
"strain"	"1021_C"	0.77443062895	0.830050403481	9883669	9221387	"berserk_hypatia_1"
"strain"	"1048978"	0.605283943445	0.633148692436	3772864	3606821	"berserk_hypatia_1"
"strain"	"evo_1286_G.010"	1	0.940833343684	2954037	3139809	"berserk_hypatia_1"
"strain"	"1030968"	1	0.99193250178	4589756	4627085	"berserk_hypatia_1"
"strain"	"1220_AX"	1	0.996342571665	4231985	4247520	"berserk_hypatia_1"
"strain"	"1053040"	1	0.983105723054	7021229	7141886	"berserk_hypatia_1"
"strain"	"1052953"	0.781993538185	0.788700414019	4197582	4161887	"berserk_hypatia_1"
"strain"	"1052950"	1	0.933158758863	5065238	5428056	"berserk_hypatia_1"
"strain"	"Sample23_512"	0	0	0	6628	"berserk_hypatia_1"
"strain"	"1030740"	1	0.974814083483	3175336	3257376	"berserk_hypatia_1"
"strain"	"1053049"	0.383582751806	0.573885354758	9873567	6599454	"berserk_hypatia_1"
"strain"	"1036680"	1	0.880516627093	3938631	4473091	"berserk_hypatia_1"
"strain"	"1036683"	1	0.98722479789	4773224	4834992	"berserk_hypatia_1"
"strain"	"Sample23_513"	0	0	0	6622	"berserk_hypatia_1"
"strain"	"Sample23_257"	0	0	0	10824	"berserk_hypatia_1"
"strain"	"1139_CJ"	0.469851675691	0.995595364101	9873567	4659636	"berserk_hypatia_1"
"strain"	"evo_1035921.008"	0.423624349971	0.946902183197	6752008	3020708	"berserk_hypatia_1"
"strain"	"1139_CO"	0.992155826509	0.889608663599	5154399	5748558	"berserk_hypatia_1"
"strain"	"evo_1035921.007"	0.43401584603	0.497274569025	3567455	3113636	"berserk_hypatia_1"
"strain"	"1139_CF"	0.800727360379	0.958975746427	7268474	6069044	"berserk_hypatia_1"
"strain"	"1036803"	0.989357263482	0.957425584968	4997211	5163876	"berserk_hypatia_1"
"strain"	"1139_T"	0.418326355135	0.40096520078	5291003	5520095	"berserk_hypatia_1"
"strain"	"Sample22_625"	0	0	0	8160	"berserk_hypatia_1"
