binner	rank	precision	recall	predicted_size	real_size
pensive_curie_5	superkingdom	1.00	0.82	387204450	474417750
pensive_curie_5	superkingdom	1.00	0.97	31175850	32066700
pensive_curie_5	superkingdom	0.00	nan	44100	0
pensive_curie_5	superkingdom	0.00	nan	3450	0
pensive_curie_5	phylum	1.00	0.92	329957700	359918250
pensive_curie_5	phylum	1.00	0.78	41402550	53265450
pensive_curie_5	phylum	1.00	0.97	31167450	32066700
pensive_curie_5	phylum	0.99	0.25	15400200	61234050
pensive_curie_5	phylum	0.00	nan	29250	0
pensive_curie_5	phylum	0.00	nan	13050	0
pensive_curie_5	phylum	0.00	nan	13050	0
pensive_curie_5	phylum	0.00	nan	9600	0
pensive_curie_5	phylum	0.00	nan	7200	0
pensive_curie_5	phylum	0.00	nan	5850	0
pensive_curie_5	phylum	0.00	nan	4950	0
pensive_curie_5	phylum	0.00	nan	3150	0
pensive_curie_5	phylum	0.00	nan	3000	0
pensive_curie_5	phylum	0.00	nan	2850	0
pensive_curie_5	phylum	0.00	nan	2400	0
pensive_curie_5	phylum	0.00	nan	2250	0
pensive_curie_5	phylum	0.00	nan	1950	0
pensive_curie_5	phylum	0.00	nan	1350	0
pensive_curie_5	phylum	0.00	nan	1350	0
pensive_curie_5	phylum	0.00	nan	1200	0
pensive_curie_5	phylum	0.00	nan	1050	0
pensive_curie_5	phylum	0.00	nan	300	0
pensive_curie_5	phylum	0.00	nan	300	0
pensive_curie_5	phylum	0.00	nan	300	0
pensive_curie_5	phylum	0.00	nan	150	0
pensive_curie_5	phylum	0.00	nan	150	0
pensive_curie_5	phylum	0.00	nan	150	0
pensive_curie_5	phylum	0.00	nan	150	0
pensive_curie_5	phylum	0.00	nan	150	0
pensive_curie_5	phylum	0.00	nan	150	0
pensive_curie_5	phylum	0.00	nan	150	0
pensive_curie_5	phylum	0.00	nan	150	0
pensive_curie_5	phylum	0.00	nan	150	0
pensive_curie_5	phylum	0.00	nan	150	0
pensive_curie_5	phylum	0.00	nan	150	0
pensive_curie_5	phylum	0.00	nan	150	0
pensive_curie_5	phylum	0.00	nan	150	0
pensive_curie_5	phylum	0.00	nan	150	0
pensive_curie_5	class	1.00	1.00	287907450	289052400
pensive_curie_5	class	1.00	0.77	41293500	53265450
pensive_curie_5	class	1.00	0.97	31164450	32066700
pensive_curie_5	class	0.99	0.91	30201150	32795400
pensive_curie_5	class	0.99	0.25	15400200	61234050
pensive_curie_5	class	0.97	0.28	11031450	38070450
pensive_curie_5	class	0.00	nan	322950	0
pensive_curie_5	class	0.00	nan	84750	0
pensive_curie_5	class	0.00	nan	29250	0
pensive_curie_5	class	0.00	nan	9600	0
pensive_curie_5	class	0.00	nan	7200	0
pensive_curie_5	class	0.00	nan	6600	0
pensive_curie_5	class	0.00	nan	6600	0
pensive_curie_5	class	0.00	nan	6000	0
pensive_curie_5	class	0.00	nan	5100	0
pensive_curie_5	class	0.00	nan	4950	0
pensive_curie_5	class	0.00	nan	4800	0
pensive_curie_5	class	0.00	nan	4200	0
pensive_curie_5	class	0.00	nan	3900	0
pensive_curie_5	class	0.00	nan	3150	0
pensive_curie_5	class	0.00	nan	3000	0
pensive_curie_5	class	0.00	nan	2250	0
pensive_curie_5	class	0.00	nan	2250	0
pensive_curie_5	class	0.00	nan	2250	0
pensive_curie_5	class	0.00	nan	1950	0
pensive_curie_5	class	0.00	nan	1650	0
pensive_curie_5	class	0.00	nan	1650	0
pensive_curie_5	class	0.00	nan	1350	0
pensive_curie_5	class	0.00	nan	1350	0
pensive_curie_5	class	0.00	nan	1200	0
pensive_curie_5	class	0.00	nan	1200	0
pensive_curie_5	class	0.00	nan	900	0
pensive_curie_5	class	0.00	nan	750	0
pensive_curie_5	class	0.00	nan	750	0
pensive_curie_5	class	0.00	nan	600	0
pensive_curie_5	class	0.00	nan	600	0
pensive_curie_5	class	0.00	nan	600	0
pensive_curie_5	class	0.00	nan	450	0
pensive_curie_5	class	0.00	nan	450	0
pensive_curie_5	class	0.00	nan	300	0
pensive_curie_5	class	0.00	nan	300	0
pensive_curie_5	class	0.00	nan	300	0
pensive_curie_5	class	0.00	nan	300	0
pensive_curie_5	class	0.00	nan	150	0
pensive_curie_5	class	0.00	nan	150	0
pensive_curie_5	class	0.00	nan	150	0
pensive_curie_5	class	0.00	nan	150	0
pensive_curie_5	class	0.00	nan	150	0
pensive_curie_5	class	0.00	nan	150	0
pensive_curie_5	class	0.00	nan	150	0
pensive_curie_5	class	0.00	nan	150	0
pensive_curie_5	class	0.00	nan	150	0
pensive_curie_5	class	0.00	nan	150	0
pensive_curie_5	class	0.00	nan	150	0
pensive_curie_5	class	0.00	nan	150	0
pensive_curie_5	class	0.00	nan	150	0
pensive_curie_5	class	0.00	nan	150	0
pensive_curie_5	order	1.00	1.00	151225950	151443900
pensive_curie_5	order	1.00	0.99	136373250	137608500
pensive_curie_5	order	1.00	0.77	41291250	53265450
pensive_curie_5	order	1.00	0.97	31164450	32066700
pensive_curie_5	order	1.00	0.91	29896650	32795400
pensive_curie_5	order	0.99	0.25	15221550	61234050
pensive_curie_5	order	1.00	0.24	9267600	38070450
pensive_curie_5	order	0.00	nan	813150	0
pensive_curie_5	order	0.00	nan	259650	0
pensive_curie_5	order	0.00	nan	193800	0
pensive_curie_5	order	0.00	nan	155100	0
pensive_curie_5	order	0.00	nan	116850	0
pensive_curie_5	order	0.00	nan	102300	0
pensive_curie_5	order	0.00	nan	93000	0
pensive_curie_5	order	0.00	nan	70200	0
pensive_curie_5	order	0.00	nan	63000	0
pensive_curie_5	order	0.00	nan	30750	0
pensive_curie_5	order	0.00	nan	29250	0
pensive_curie_5	order	0.00	nan	20550	0
pensive_curie_5	order	0.00	nan	19650	0
pensive_curie_5	order	0.00	nan	18900	0
pensive_curie_5	order	0.00	nan	16650	0
pensive_curie_5	order	0.00	nan	15900	0
pensive_curie_5	order	0.00	nan	12750	0
pensive_curie_5	order	0.00	nan	10200	0
pensive_curie_5	order	0.00	nan	10050	0
pensive_curie_5	order	0.00	nan	8850	0
pensive_curie_5	order	0.00	nan	7950	0
pensive_curie_5	order	0.00	nan	7500	0
pensive_curie_5	order	0.00	nan	7200	0
pensive_curie_5	order	0.00	nan	7200	0
pensive_curie_5	order	0.00	nan	6600	0
pensive_curie_5	order	0.00	nan	6450	0
pensive_curie_5	order	0.00	nan	5400	0
pensive_curie_5	order	0.00	nan	5250	0
pensive_curie_5	order	0.00	nan	5100	0
pensive_curie_5	order	0.00	nan	5100	0
pensive_curie_5	order	0.00	nan	4950	0
pensive_curie_5	order	0.00	nan	4800	0
pensive_curie_5	order	0.00	nan	4800	0
pensive_curie_5	order	0.00	nan	4800	0
pensive_curie_5	order	0.00	nan	4500	0
pensive_curie_5	order	0.00	nan	4200	0
pensive_curie_5	order	0.00	nan	3600	0
pensive_curie_5	order	0.00	nan	3450	0
pensive_curie_5	order	0.00	nan	3000	0
pensive_curie_5	order	0.00	nan	2550	0
pensive_curie_5	order	0.00	nan	2250	0
pensive_curie_5	order	0.00	nan	2250	0
pensive_curie_5	order	0.00	nan	2250	0
pensive_curie_5	order	0.00	nan	2100	0
pensive_curie_5	order	0.00	nan	2100	0
pensive_curie_5	order	0.00	nan	1650	0
pensive_curie_5	order	0.00	nan	1650	0
pensive_curie_5	order	0.00	nan	1650	0
pensive_curie_5	order	0.00	nan	1650	0
pensive_curie_5	order	0.00	nan	1650	0
pensive_curie_5	order	0.00	nan	1500	0
pensive_curie_5	order	0.00	nan	1350	0
pensive_curie_5	order	0.00	nan	1350	0
pensive_curie_5	order	0.00	nan	1350	0
pensive_curie_5	order	0.00	nan	1350	0
pensive_curie_5	order	0.00	nan	1200	0
pensive_curie_5	order	0.00	nan	1200	0
pensive_curie_5	order	0.00	nan	1200	0
pensive_curie_5	order	0.00	nan	1200	0
pensive_curie_5	order	0.00	nan	1050	0
pensive_curie_5	order	0.00	nan	1050	0
pensive_curie_5	order	0.00	nan	1050	0
pensive_curie_5	order	0.00	nan	1050	0
pensive_curie_5	order	0.00	nan	900	0
pensive_curie_5	order	0.00	nan	900	0
pensive_curie_5	order	0.00	nan	750	0
pensive_curie_5	order	0.00	nan	750	0
pensive_curie_5	order	0.00	nan	600	0
pensive_curie_5	order	0.00	nan	600	0
pensive_curie_5	order	0.00	nan	600	0
pensive_curie_5	order	0.00	nan	600	0
pensive_curie_5	order	0.00	nan	600	0
pensive_curie_5	order	0.00	nan	600	0
pensive_curie_5	order	0.00	nan	600	0
pensive_curie_5	order	0.00	nan	600	0
pensive_curie_5	order	0.00	nan	450	0
pensive_curie_5	order	0.00	nan	450	0
pensive_curie_5	order	0.00	nan	450	0
pensive_curie_5	order	0.00	nan	450	0
pensive_curie_5	order	0.00	nan	450	0
pensive_curie_5	order	0.00	nan	450	0
pensive_curie_5	order	0.00	nan	300	0
pensive_curie_5	order	0.00	nan	300	0
pensive_curie_5	order	0.00	nan	300	0
pensive_curie_5	order	0.00	nan	300	0
pensive_curie_5	order	0.00	nan	300	0
pensive_curie_5	order	0.00	nan	300	0
pensive_curie_5	order	0.00	nan	300	0
pensive_curie_5	order	0.00	nan	300	0
pensive_curie_5	order	0.00	nan	300	0
pensive_curie_5	order	0.00	nan	300	0
pensive_curie_5	order	0.00	nan	300	0
pensive_curie_5	order	0.00	nan	300	0
pensive_curie_5	order	0.00	nan	300	0
pensive_curie_5	order	0.00	nan	150	0
pensive_curie_5	order	0.00	nan	150	0
pensive_curie_5	order	0.00	nan	150	0
pensive_curie_5	order	0.00	nan	150	0
pensive_curie_5	order	0.00	nan	150	0
pensive_curie_5	order	0.00	nan	150	0
pensive_curie_5	order	0.00	nan	150	0
pensive_curie_5	order	0.00	nan	150	0
pensive_curie_5	order	0.00	nan	150	0
pensive_curie_5	order	0.00	nan	150	0
pensive_curie_5	order	0.00	nan	150	0
pensive_curie_5	order	0.00	nan	150	0
pensive_curie_5	order	0.00	nan	150	0
pensive_curie_5	order	0.00	nan	150	0
pensive_curie_5	order	0.00	nan	150	0
pensive_curie_5	order	0.00	nan	150	0
pensive_curie_5	order	0.00	nan	150	0
pensive_curie_5	order	0.00	nan	150	0
pensive_curie_5	order	0.00	nan	150	0
pensive_curie_5	order	0.00	nan	150	0
pensive_curie_5	order	0.00	nan	150	0
pensive_curie_5	order	0.00	nan	150	0
pensive_curie_5	order	0.00	nan	150	0
pensive_curie_5	family	1.00	1.00	151209900	151443900
pensive_curie_5	family	1.00	0.99	136291500	137608500
pensive_curie_5	family	1.00	0.77	41198100	53265450
pensive_curie_5	family	1.00	0.97	31162650	32066700
pensive_curie_5	family	1.00	0.91	29896650	32795400
pensive_curie_5	family	1.00	0.16	9665850	61234050
pensive_curie_5	family	1.00	0.24	9130800	38070450
pensive_curie_5	family	0.00	nan	1031100	0
pensive_curie_5	family	0.00	nan	357150	0
pensive_curie_5	family	0.00	nan	321450	0
pensive_curie_5	family	0.00	nan	317550	0
pensive_curie_5	family	0.00	nan	286350	0
pensive_curie_5	family	0.00	nan	253500	0
pensive_curie_5	family	0.00	nan	250200	0
pensive_curie_5	family	0.00	nan	217350	0
pensive_curie_5	family	0.00	nan	196350	0
pensive_curie_5	family	0.00	nan	191400	0
pensive_curie_5	family	0.00	nan	182700	0
pensive_curie_5	family	0.00	nan	169950	0
pensive_curie_5	family	0.00	nan	168300	0
pensive_curie_5	family	0.00	nan	167550	0
pensive_curie_5	family	0.00	nan	148650	0
pensive_curie_5	family	0.00	nan	109950	0
pensive_curie_5	family	0.00	nan	102900	0
pensive_curie_5	family	0.00	nan	102300	0
pensive_curie_5	family	0.00	nan	92850	0
pensive_curie_5	family	0.00	nan	90750	0
pensive_curie_5	family	0.00	nan	89100	0
pensive_curie_5	family	0.00	nan	78600	0
pensive_curie_5	family	0.00	nan	78000	0
pensive_curie_5	family	0.00	nan	62550	0
pensive_curie_5	family	0.00	nan	61350	0
pensive_curie_5	family	0.00	nan	59400	0
pensive_curie_5	family	0.00	nan	55500	0
pensive_curie_5	family	0.00	nan	54000	0
pensive_curie_5	family	0.00	nan	53550	0
pensive_curie_5	family	0.00	nan	52500	0
pensive_curie_5	family	0.00	nan	50850	0
pensive_curie_5	family	0.00	nan	45900	0
pensive_curie_5	family	0.00	nan	44850	0
pensive_curie_5	family	0.00	nan	34350	0
pensive_curie_5	family	0.00	nan	33000	0
pensive_curie_5	family	0.00	nan	30750	0
pensive_curie_5	family	0.00	nan	29550	0
pensive_curie_5	family	0.00	nan	29250	0
pensive_curie_5	family	0.00	nan	28350	0
pensive_curie_5	family	0.00	nan	27900	0
pensive_curie_5	family	0.00	nan	27300	0
pensive_curie_5	family	0.00	nan	25500	0
pensive_curie_5	family	0.00	nan	25350	0
pensive_curie_5	family	0.00	nan	24450	0
pensive_curie_5	family	0.00	nan	24000	0
pensive_curie_5	family	0.00	nan	23550	0
pensive_curie_5	family	0.00	nan	22950	0
pensive_curie_5	family	0.00	nan	22200	0
pensive_curie_5	family	0.00	nan	22050	0
pensive_curie_5	family	0.00	nan	21150	0
pensive_curie_5	family	0.00	nan	20850	0
pensive_curie_5	family	0.00	nan	20550	0
pensive_curie_5	family	0.00	nan	20250	0
pensive_curie_5	family	0.00	nan	19500	0
pensive_curie_5	family	0.00	nan	17850	0
pensive_curie_5	family	0.00	nan	17700	0
pensive_curie_5	family	0.00	nan	17100	0
pensive_curie_5	family	0.00	nan	15600	0
pensive_curie_5	family	0.00	nan	14700	0
pensive_curie_5	family	0.00	nan	14100	0
pensive_curie_5	family	0.00	nan	13500	0
pensive_curie_5	family	0.00	nan	12900	0
pensive_curie_5	family	0.00	nan	12750	0
pensive_curie_5	family	0.00	nan	12750	0
pensive_curie_5	family	0.00	nan	11850	0
pensive_curie_5	family	0.00	nan	11400	0
pensive_curie_5	family	0.00	nan	11400	0
pensive_curie_5	family	0.00	nan	10200	0
pensive_curie_5	family	0.00	nan	9750	0
pensive_curie_5	family	0.00	nan	9600	0
pensive_curie_5	family	0.00	nan	8850	0
pensive_curie_5	family	0.00	nan	8700	0
pensive_curie_5	family	0.00	nan	8550	0
pensive_curie_5	family	0.00	nan	8100	0
pensive_curie_5	family	0.00	nan	7800	0
pensive_curie_5	family	0.00	nan	7500	0
pensive_curie_5	family	0.00	nan	7500	0
pensive_curie_5	family	0.00	nan	7350	0
pensive_curie_5	family	0.00	nan	7200	0
pensive_curie_5	family	0.00	nan	7200	0
pensive_curie_5	family	0.00	nan	7050	0
pensive_curie_5	family	0.00	nan	6900	0
pensive_curie_5	family	0.00	nan	6900	0
pensive_curie_5	family	0.00	nan	6600	0
pensive_curie_5	family	0.00	nan	6450	0
pensive_curie_5	family	0.00	nan	6150	0
pensive_curie_5	family	0.00	nan	6000	0
pensive_curie_5	family	0.00	nan	5850	0
pensive_curie_5	family	0.00	nan	5700	0
pensive_curie_5	family	0.00	nan	5400	0
pensive_curie_5	family	0.00	nan	5400	0
pensive_curie_5	family	0.00	nan	5100	0
pensive_curie_5	family	0.00	nan	5100	0
pensive_curie_5	family	0.00	nan	4950	0
pensive_curie_5	family	0.00	nan	4800	0
pensive_curie_5	family	0.00	nan	4650	0
pensive_curie_5	family	0.00	nan	4650	0
pensive_curie_5	family	0.00	nan	4500	0
pensive_curie_5	family	0.00	nan	4500	0
pensive_curie_5	family	0.00	nan	4500	0
pensive_curie_5	family	0.00	nan	4350	0
pensive_curie_5	family	0.00	nan	4350	0
pensive_curie_5	family	0.00	nan	4200	0
pensive_curie_5	family	0.00	nan	4200	0
pensive_curie_5	family	0.00	nan	4200	0
pensive_curie_5	family	0.00	nan	4050	0
pensive_curie_5	family	0.00	nan	3900	0
pensive_curie_5	family	0.00	nan	3750	0
pensive_curie_5	family	0.00	nan	3600	0
pensive_curie_5	family	0.00	nan	3600	0
pensive_curie_5	family	0.00	nan	3300	0
pensive_curie_5	family	0.00	nan	3150	0
pensive_curie_5	family	0.00	nan	3000	0
pensive_curie_5	family	0.00	nan	2850	0
pensive_curie_5	family	0.00	nan	2550	0
pensive_curie_5	family	0.00	nan	2400	0
pensive_curie_5	family	0.00	nan	2250	0
pensive_curie_5	family	0.00	nan	2250	0
pensive_curie_5	family	0.00	nan	2250	0
pensive_curie_5	family	0.00	nan	2100	0
pensive_curie_5	family	0.00	nan	1950	0
pensive_curie_5	family	0.00	nan	1800	0
pensive_curie_5	family	0.00	nan	1650	0
pensive_curie_5	family	0.00	nan	1650	0
pensive_curie_5	family	0.00	nan	1650	0
pensive_curie_5	family	0.00	nan	1650	0
pensive_curie_5	family	0.00	nan	1500	0
pensive_curie_5	family	0.00	nan	1500	0
pensive_curie_5	family	0.00	nan	1500	0
pensive_curie_5	family	0.00	nan	1500	0
pensive_curie_5	family	0.00	nan	1500	0
pensive_curie_5	family	0.00	nan	1500	0
pensive_curie_5	family	0.00	nan	1350	0
pensive_curie_5	family	0.00	nan	1350	0
pensive_curie_5	family	0.00	nan	1200	0
pensive_curie_5	family	0.00	nan	1200	0
pensive_curie_5	family	0.00	nan	1200	0
pensive_curie_5	family	0.00	nan	1200	0
pensive_curie_5	family	0.00	nan	1200	0
pensive_curie_5	family	0.00	nan	1050	0
pensive_curie_5	family	0.00	nan	1050	0
pensive_curie_5	family	0.00	nan	1050	0
pensive_curie_5	family	0.00	nan	1050	0
pensive_curie_5	family	0.00	nan	1050	0
pensive_curie_5	family	0.00	nan	1050	0
pensive_curie_5	family	0.00	nan	1050	0
pensive_curie_5	family	0.00	nan	1050	0
pensive_curie_5	family	0.00	nan	900	0
pensive_curie_5	family	0.00	nan	900	0
pensive_curie_5	family	0.00	nan	900	0
pensive_curie_5	family	0.00	nan	900	0
pensive_curie_5	family	0.00	nan	750	0
pensive_curie_5	family	0.00	nan	750	0
pensive_curie_5	family	0.00	nan	750	0
pensive_curie_5	family	0.00	nan	750	0
pensive_curie_5	family	0.00	nan	750	0
pensive_curie_5	family	0.00	nan	750	0
pensive_curie_5	family	0.00	nan	600	0
pensive_curie_5	family	0.00	nan	600	0
pensive_curie_5	family	0.00	nan	600	0
pensive_curie_5	family	0.00	nan	600	0
pensive_curie_5	family	0.00	nan	600	0
pensive_curie_5	family	0.00	nan	600	0
pensive_curie_5	family	0.00	nan	600	0
pensive_curie_5	family	0.00	nan	600	0
pensive_curie_5	family	0.00	nan	600	0
pensive_curie_5	family	0.00	nan	600	0
pensive_curie_5	family	0.00	nan	600	0
pensive_curie_5	family	0.00	nan	600	0
pensive_curie_5	family	0.00	nan	450	0
pensive_curie_5	family	0.00	nan	450	0
pensive_curie_5	family	0.00	nan	450	0
pensive_curie_5	family	0.00	nan	450	0
pensive_curie_5	family	0.00	nan	450	0
pensive_curie_5	family	0.00	nan	450	0
pensive_curie_5	family	0.00	nan	450	0
pensive_curie_5	family	0.00	nan	450	0
pensive_curie_5	family	0.00	nan	450	0
pensive_curie_5	family	0.00	nan	450	0
pensive_curie_5	family	0.00	nan	450	0
pensive_curie_5	family	0.00	nan	300	0
pensive_curie_5	family	0.00	nan	300	0
pensive_curie_5	family	0.00	nan	300	0
pensive_curie_5	family	0.00	nan	300	0
pensive_curie_5	family	0.00	nan	300	0
pensive_curie_5	family	0.00	nan	300	0
pensive_curie_5	family	0.00	nan	300	0
pensive_curie_5	family	0.00	nan	300	0
pensive_curie_5	family	0.00	nan	300	0
pensive_curie_5	family	0.00	nan	300	0
pensive_curie_5	family	0.00	nan	300	0
pensive_curie_5	family	0.00	nan	300	0
pensive_curie_5	family	0.00	nan	300	0
pensive_curie_5	family	0.00	nan	300	0
pensive_curie_5	family	0.00	nan	300	0
pensive_curie_5	family	0.00	nan	300	0
pensive_curie_5	family	0.00	nan	300	0
pensive_curie_5	family	0.00	nan	300	0
pensive_curie_5	family	0.00	nan	300	0
pensive_curie_5	family	0.00	nan	300	0
pensive_curie_5	family	0.00	nan	300	0
pensive_curie_5	family	0.00	nan	150	0
pensive_curie_5	family	0.00	nan	150	0
pensive_curie_5	family	0.00	nan	150	0
pensive_curie_5	family	0.00	nan	150	0
pensive_curie_5	family	0.00	nan	150	0
pensive_curie_5	family	0.00	nan	150	0
pensive_curie_5	family	0.00	nan	150	0
pensive_curie_5	family	0.00	nan	150	0
pensive_curie_5	family	0.00	nan	150	0
pensive_curie_5	family	0.00	nan	150	0
pensive_curie_5	family	0.00	nan	150	0
pensive_curie_5	family	0.00	nan	150	0
pensive_curie_5	family	0.00	nan	150	0
pensive_curie_5	family	0.00	nan	150	0
pensive_curie_5	family	0.00	nan	150	0
pensive_curie_5	family	0.00	nan	150	0
pensive_curie_5	family	0.00	nan	150	0
pensive_curie_5	family	0.00	nan	150	0
pensive_curie_5	family	0.00	nan	150	0
pensive_curie_5	family	0.00	nan	150	0
pensive_curie_5	family	0.00	nan	150	0
pensive_curie_5	family	0.00	nan	150	0
pensive_curie_5	family	0.00	nan	150	0
pensive_curie_5	family	0.00	nan	150	0
pensive_curie_5	family	0.00	nan	150	0
pensive_curie_5	family	0.00	nan	150	0
pensive_curie_5	family	0.00	nan	150	0
pensive_curie_5	family	0.00	nan	150	0
pensive_curie_5	family	0.00	nan	150	0
pensive_curie_5	family	0.00	nan	150	0
pensive_curie_5	family	0.00	nan	150	0
pensive_curie_5	family	0.00	nan	150	0
pensive_curie_5	family	0.00	nan	150	0
pensive_curie_5	family	0.00	nan	150	0
pensive_curie_5	family	0.00	nan	150	0
pensive_curie_5	family	0.00	nan	150	0
pensive_curie_5	family	0.00	nan	150	0
pensive_curie_5	family	0.00	nan	150	0
pensive_curie_5	family	0.00	nan	150	0
pensive_curie_5	family	0.00	nan	150	0
pensive_curie_5	family	0.00	nan	150	0
pensive_curie_5	family	0.00	nan	150	0
pensive_curie_5	genus	1.00	1.00	151190100	151443900
pensive_curie_5	genus	1.00	0.99	136261050	137608500
pensive_curie_5	genus	1.00	0.77	41187600	53265450
pensive_curie_5	genus	1.00	0.94	30095400	32066700
pensive_curie_5	genus	1.00	0.87	28452750	32795400
pensive_curie_5	genus	1.00	0.16	6182100	38070450
pensive_curie_5	genus	1.00	0.07	4532850	61234050
pensive_curie_5	genus	0.00	nan	2419950	0
pensive_curie_5	genus	0.00	nan	1317600	0
pensive_curie_5	genus	0.00	nan	924000	0
pensive_curie_5	genus	0.00	nan	445200	0
pensive_curie_5	genus	0.00	nan	362400	0
pensive_curie_5	genus	0.00	nan	302100	0
pensive_curie_5	genus	0.00	nan	273750	0
pensive_curie_5	genus	0.00	nan	271950	0
pensive_curie_5	genus	0.00	nan	246450	0
pensive_curie_5	genus	0.00	nan	235200	0
pensive_curie_5	genus	0.00	nan	228150	0
pensive_curie_5	genus	0.00	nan	219600	0
pensive_curie_5	genus	0.00	nan	200100	0
pensive_curie_5	genus	0.00	nan	197250	0
pensive_curie_5	genus	0.00	nan	188850	0
pensive_curie_5	genus	0.00	nan	185100	0
pensive_curie_5	genus	0.00	nan	176850	0
pensive_curie_5	genus	0.00	nan	166500	0
pensive_curie_5	genus	0.00	nan	160050	0
pensive_curie_5	genus	0.00	nan	151800	0
pensive_curie_5	genus	0.00	nan	144000	0
pensive_curie_5	genus	0.00	nan	125850	0
pensive_curie_5	genus	0.00	nan	122100	0
pensive_curie_5	genus	0.00	nan	118950	0
pensive_curie_5	genus	0.00	nan	118500	0
pensive_curie_5	genus	0.00	nan	118050	0
pensive_curie_5	genus	0.00	nan	115200	0
pensive_curie_5	genus	0.00	nan	113100	0
pensive_curie_5	genus	0.00	nan	106200	0
pensive_curie_5	genus	0.00	nan	104100	0
pensive_curie_5	genus	0.00	nan	94950	0
pensive_curie_5	genus	0.00	nan	92400	0
pensive_curie_5	genus	0.00	nan	90750	0
pensive_curie_5	genus	0.00	nan	86850	0
pensive_curie_5	genus	0.00	nan	75450	0
pensive_curie_5	genus	0.00	nan	75000	0
pensive_curie_5	genus	0.00	nan	73800	0
pensive_curie_5	genus	0.00	nan	71400	0
pensive_curie_5	genus	0.00	nan	63600	0
pensive_curie_5	genus	0.00	nan	63300	0
pensive_curie_5	genus	0.00	nan	61800	0
pensive_curie_5	genus	0.00	nan	59250	0
pensive_curie_5	genus	0.00	nan	58800	0
pensive_curie_5	genus	0.00	nan	58050	0
pensive_curie_5	genus	0.00	nan	54000	0
pensive_curie_5	genus	0.00	nan	53700	0
pensive_curie_5	genus	0.00	nan	53550	0
pensive_curie_5	genus	0.00	nan	51450	0
pensive_curie_5	genus	0.00	nan	47400	0
pensive_curie_5	genus	0.00	nan	46350	0
pensive_curie_5	genus	0.00	nan	45900	0
pensive_curie_5	genus	0.00	nan	45900	0
pensive_curie_5	genus	0.00	nan	45750	0
pensive_curie_5	genus	0.00	nan	44850	0
pensive_curie_5	genus	0.00	nan	42750	0
pensive_curie_5	genus	0.00	nan	42300	0
pensive_curie_5	genus	0.00	nan	41850	0
pensive_curie_5	genus	0.00	nan	41850	0
pensive_curie_5	genus	0.00	nan	38850	0
pensive_curie_5	genus	0.00	nan	37650	0
pensive_curie_5	genus	0.00	nan	36750	0
pensive_curie_5	genus	0.00	nan	36600	0
pensive_curie_5	genus	0.00	nan	35700	0
pensive_curie_5	genus	0.00	nan	35250	0
pensive_curie_5	genus	0.00	nan	35250	0
pensive_curie_5	genus	0.00	nan	34200	0
pensive_curie_5	genus	0.00	nan	33000	0
pensive_curie_5	genus	0.00	nan	32850	0
pensive_curie_5	genus	0.00	nan	32550	0
pensive_curie_5	genus	0.00	nan	30600	0
pensive_curie_5	genus	0.00	nan	30600	0
pensive_curie_5	genus	0.00	nan	29550	0
pensive_curie_5	genus	0.00	nan	29250	0
pensive_curie_5	genus	0.00	nan	29100	0
pensive_curie_5	genus	0.00	nan	28650	0
pensive_curie_5	genus	0.00	nan	28650	0
pensive_curie_5	genus	0.00	nan	27000	0
pensive_curie_5	genus	0.00	nan	27000	0
pensive_curie_5	genus	0.00	nan	26700	0
pensive_curie_5	genus	0.00	nan	26700	0
pensive_curie_5	genus	0.00	nan	26700	0
pensive_curie_5	genus	0.00	nan	26100	0
pensive_curie_5	genus	0.00	nan	25950	0
pensive_curie_5	genus	0.00	nan	25800	0
pensive_curie_5	genus	0.00	nan	25800	0
pensive_curie_5	genus	0.00	nan	25500	0
pensive_curie_5	genus	0.00	nan	25050	0
pensive_curie_5	genus	0.00	nan	25050	0
pensive_curie_5	genus	0.00	nan	24900	0
pensive_curie_5	genus	0.00	nan	24750	0
pensive_curie_5	genus	0.00	nan	23400	0
pensive_curie_5	genus	0.00	nan	23250	0
pensive_curie_5	genus	0.00	nan	22950	0
pensive_curie_5	genus	0.00	nan	22800	0
pensive_curie_5	genus	0.00	nan	21900	0
pensive_curie_5	genus	0.00	nan	21600	0
pensive_curie_5	genus	0.00	nan	21150	0
pensive_curie_5	genus	0.00	nan	21150	0
pensive_curie_5	genus	0.00	nan	20250	0
pensive_curie_5	genus	0.00	nan	20100	0
pensive_curie_5	genus	0.00	nan	19950	0
pensive_curie_5	genus	0.00	nan	19500	0
pensive_curie_5	genus	0.00	nan	19500	0
pensive_curie_5	genus	0.00	nan	19200	0
pensive_curie_5	genus	0.00	nan	19050	0
pensive_curie_5	genus	0.00	nan	18900	0
pensive_curie_5	genus	0.00	nan	18450	0
pensive_curie_5	genus	0.00	nan	18000	0
pensive_curie_5	genus	0.00	nan	17850	0
pensive_curie_5	genus	0.00	nan	17550	0
pensive_curie_5	genus	0.00	nan	17550	0
pensive_curie_5	genus	0.00	nan	17100	0
pensive_curie_5	genus	0.00	nan	16650	0
pensive_curie_5	genus	0.00	nan	16350	0
pensive_curie_5	genus	0.00	nan	16350	0
pensive_curie_5	genus	0.00	nan	16050	0
pensive_curie_5	genus	0.00	nan	15900	0
pensive_curie_5	genus	0.00	nan	15750	0
pensive_curie_5	genus	0.00	nan	15600	0
pensive_curie_5	genus	0.00	nan	15450	0
